Date/Time,Lat,Lon
9/1/2014 13:32,23.2965593,77.3341356
9/1/2014 13:35,23.302356,77.3835815
9/1/2014 13:38,23.2965597,77.347795
9/1/2014 13:39,23.327757,77.3609134
9/1/2014 13:50,23.274167,77.381685
9/1/2014 14:09,23.301674,77.3816856
9/1/2014 14:10,23.2965594,77.3816858
9/1/2014 14:14,23.302356,77.3539426
9/1/2014 14:17,23.301674,77.3816856
9/1/2014 14:20,23.302356,77.3835816
9/1/2014 14:24,23.302356,77.3835813
9/1/2014 14:25,23.302356,77.3835815
9/1/2014 14:27,23.302356,77.3835817
9/1/2014 14:27,23.299678,77.3718813
9/1/2014 14:31,23.298372,77.2971458
9/1/2014 14:41,23.203622,77.4469911
9/1/2014 14:43,23.3022481,77.314792
9/1/2014 14:44,23.26526,77.3341359
9/1/2014 14:46,23.301674,77.3349397
9/1/2014 14:48,23.2965596,77.3718817
9/1/2014 14:54,23.334949,77.3503712
9/1/2014 14:58,23.321662,77.3813168
9/1/2014 15:00,23.203622,77.4469911
9/1/2014 15:01,23.2965595,77.3503717
9/1/2014 15:02,23.3022483,77.35431241
9/1/2014 15:04,23.2965593,77.3539421
9/1/2014 15:12,23.302071,77.2971458
9/1/2014 15:13,23.2965594,77.2898321
9/1/2014 15:14,23.269098,77.289832
9/1/2014 15:16,23.280984,77.35431205
9/1/2014 15:19,23.301674,77.3816857
9/1/2014 15:19,23.3022482,77.35431243
9/1/2014 15:25,23.302356,77.3835814
9/1/2014 15:25,23.298372,77.354361
9/1/2014 15:25,23.30173,77.3539421
9/1/2014 15:30,23.298372,77.2971457
9/1/2014 15:34,23.302356,77.3835815
9/1/2014 15:35,23.287663,77.354219
9/1/2014 15:35,23.291921,77.348383
9/1/2014 15:36,23.270791,77.3878391
9/1/2014 15:36,23.301674,77.3816858
9/1/2014 15:37,23.301674,77.381685
9/1/2014 15:37,23.302248,77.381685
9/1/2014 15:38,23.301674,77.3816854
9/1/2014 15:39,23.29752,77.3609138
9/1/2014 15:43,23.2965598,77.3341352
9/1/2014 15:44,23.270791,77.3341352
9/1/2014 15:45,23.327757,77.2971453
9/1/2014 15:46,23.336692,77.371881
9/1/2014 15:48,23.3022487,77.35431216
9/1/2014 15:49,23.302071,77.3539426
9/1/2014 15:50,23.302356,77.3835815
9/1/2014 15:56,23.30173,77.3503719
9/1/2014 15:59,23.332181,77.3878393
9/1/2014 15:59,23.302356,77.3835816
9/1/2014 15:59,23.321662,77.3539423
9/1/2014 16:01,23.302071,77.381316
9/1/2014 16:01,23.26526,77.3503717
9/1/2014 16:02,23.2965591,77.3604592
9/1/2014 16:04,23.302356,77.3835816
9/1/2014 16:05,23.302356,77.3835814
9/1/2014 16:06,23.301674,77.381685
9/1/2014 16:06,23.2965597,77.377479
9/1/2014 16:08,23.302356,77.3835815
9/1/2014 16:08,23.302356,77.3835814
9/1/2014 16:10,23.302356,77.3835814
9/1/2014 16:12,23.302356,77.3835814
9/1/2014 16:16,23.302356,77.3835815
9/1/2014 16:17,23.296559,77.3718818
9/1/2014 16:18,23.2166735,77.45338885
9/1/2014 16:20,23.298372,77.3816857
9/1/2014 16:20,23.298372,77.3341358
9/1/2014 16:23,23.2965593,77.3503719
9/1/2014 16:27,23.327757,77.3539428
9/1/2014 16:28,23.2965599,77.3341355
9/1/2014 16:29,23.298865,77.3813167
9/1/2014 16:30,23.327757,77.3341358
9/1/2014 16:35,23.301674,77.3816856
9/1/2014 16:35,23.327757,77.3609136
9/1/2014 16:39,23.299678,77.369282
9/1/2014 16:41,23.2965591,77.3604592
9/1/2014 16:42,23.302248,77.35431216
9/1/2014 16:47,23.301674,77.3816853
9/1/2014 16:49,23.2965595,77.3718816
9/1/2014 16:50,23.293073,77.334135
9/1/2014 16:51,23.298372,77.381685
9/1/2014 16:55,23.302071,77.3813167
9/1/2014 16:59,23.334949,77.3718814
9/1/2014 17:00,23.321662,77.3878392
9/1/2014 17:01,23.2965596,77.3539423
9/1/2014 17:03,23.2965597,77.3341355
9/1/2014 17:04,23.3022481,77.35431201
9/1/2014 17:07,23.301674,77.3816857
9/1/2014 17:11,23.2965597,77.3816856
9/1/2014 17:15,23.2965596,77.2898322
9/1/2014 17:22,23.29752,77.3341352
9/1/2014 17:23,23.2965594,77.2898324
9/1/2014 17:25,23.210668,77.45338832
9/1/2014 17:26,23.2965599,77.3718816
9/1/2014 17:27,23.3022489,77.35431244
9/1/2014 17:29,23.293073,77.403806
9/1/2014 17:29,23.2793666,77.3503718
9/1/2014 17:30,23.26526,77.381443
9/1/2014 17:31,23.274167,77.3609131
9/1/2014 17:38,23.274167,77.3543619
9/1/2014 17:40,23.301674,77.3816859
9/1/2014 17:40,23.301674,77.377479
9/1/2014 17:56,23.302356,77.3835818
9/1/2014 17:56,23.302356,77.3835818
9/1/2014 17:56,23.299678,77.3609138
9/1/2014 17:58,23.302356,77.3835816
9/1/2014 17:59,23.302071,77.3813169
9/1/2014 18:00,23.302071,77.3813166
9/1/2014 18:02,23.298372,77.2971457
9/1/2014 18:03,23.2965591,77.387839
9/1/2014 18:06,23.302071,77.3813169
9/1/2014 18:06,23.302071,77.3813165
9/1/2014 18:06,23.301674,77.3604595
9/1/2014 18:07,23.270791,77.3341353
9/1/2014 18:09,23.302356,77.3835813
9/1/2014 18:18,23.26526,77.3718811
9/1/2014 18:18,23.302356,77.3539429
9/1/2014 18:26,23.298865,77.2971455
9/1/2014 18:27,23.270791,77.3341353
9/1/2014 18:28,23.302356,77.3835816
9/1/2014 18:41,23.269098,77.3718819
9/1/2014 18:41,23.269098,77.3604594
9/1/2014 18:46,23.301674,77.377479
9/1/2014 18:54,23.301674,77.3816852
9/1/2014 19:00,23.302356,77.3835815
9/1/2014 19:06,23.298865,77.3813165
9/1/2014 19:06,23.298865,77.3609132
9/1/2014 19:11,23.298865,77.4038063
9/1/2014 19:15,23.3022488,77.35431206
9/1/2014 19:18,23.274167,77.3692823
9/1/2014 19:25,23.301674,77.3816854
9/1/2014 19:27,23.301674,77.3816853
9/1/2014 19:34,23.270791,77.387839
9/1/2014 19:43,23.2965596,77.2898323
9/1/2014 19:44,23.2965593,77.3718818
9/1/2014 19:44,23.293073,77.3543613
9/1/2014 19:53,23.291921,77.3609134
9/1/2014 19:58,23.274167,77.360913
9/1/2014 20:00,23.203622,77.4469912
9/1/2014 20:02,23.296559,77.3503716
9/1/2014 20:11,23.3022486,77.35431212
9/1/2014 20:15,23.316931,77.3878397
9/1/2014 20:19,23.302356,77.3835815
9/1/2014 20:25,23.302356,77.3835816
9/1/2014 20:26,23.3022482,77.35431209
9/1/2014 20:27,23.302356,77.3835816
9/1/2014 20:28,23.301674,77.3816851
9/1/2014 20:40,23.211907,77.4507221
9/1/2014 20:46,23.2965594,77.3503719
9/1/2014 20:51,23.301674,77.3604598
9/1/2014 20:54,23.2965593,77.371881
9/1/2014 20:56,23.302356,77.3835816
9/1/2014 20:56,23.301674,77.381685
9/1/2014 21:00,23.301674,77.3816857
9/1/2014 21:02,23.301674,77.3816856
9/1/2014 21:02,23.301674,77.3816856
9/1/2014 21:02,23.301674,77.3349395
9/1/2014 21:05,23.211907,77.4507226
9/1/2014 21:06,23.301674,77.3816856
9/1/2014 21:08,23.301674,77.3816852
9/1/2014 21:11,23.302356,77.3835815
9/1/2014 21:12,23.301674,77.3816854
9/1/2014 21:17,23.2166735,77.45338851
9/1/2014 21:22,23.301674,77.334939
9/1/2014 21:24,23.301674,77.3816857
9/1/2014 21:29,23.2965593,77.3503718
9/1/2014 21:33,23.301674,77.3816853
9/1/2014 21:38,23.2965599,77.3718816
9/1/2014 21:51,23.2965596,77.2898326
9/1/2014 21:58,23.302071,77.3813166
9/1/2014 21:59,23.2965592,77.3816859
9/1/2014 22:06,23.3022489,77.35431226
9/1/2014 22:10,23.302071,77.35097
9/1/2014 22:15,23.2166736,77.45338842
9/1/2014 22:16,23.302356,77.3835816
9/1/2014 22:18,23.293073,77.3813161
9/1/2014 22:20,23.21685,77.4580408
9/1/2014 22:22,23.302356,77.3835815
9/1/2014 22:24,23.274167,77.3609131
9/1/2014 22:26,23.30173,77.3718813
9/1/2014 22:27,23.302356,77.3835815
9/1/2014 22:31,23.301674,77.3349396
9/1/2014 22:39,23.301674,77.3816854
9/1/2014 22:46,23.301674,77.3816851
9/1/2014 22:49,23.280984,77.3604592
9/1/2014 22:49,23.280984,77.3604592
9/1/2014 22:51,23.301674,77.3816856
9/1/2014 22:51,23.2965598,77.3503717
9/1/2014 22:57,23.30173,77.347795
9/1/2014 23:04,23.203622,77.4469913
9/1/2014 23:12,23.3022484,77.381316
9/1/2014 23:14,23.293073,77.348383
9/1/2014 23:21,23.287663,77.354219
9/1/2014 23:31,23.287663,77.354219
9/1/2014 23:33,23.287663,77.354219
9/1/2014 23:54,23.298865,77.3543617
9/2/2014 0:08,23.30173,77.3539422
9/2/2014 0:10,23.2965594,77.3816859
9/2/2014 0:33,23.2965597,77.2898325
9/2/2014 2:12,23.2965598,77.3816858
9/2/2014 3:10,23.29793,77.35431213
9/2/2014 3:30,23.270791,77.3341354
9/2/2014 4:22,23.321662,77.3341353
9/2/2014 4:33,23.327757,77.3692823
9/2/2014 4:37,23.2166734,77.45338878
9/2/2014 5:11,23.298372,77.3539421
9/2/2014 5:33,23.2166734,77.45338877
9/2/2014 5:49,23.298372,77.3813168
9/2/2014 5:50,23.301674,77.353942
9/2/2014 5:59,23.298865,77.2898323
9/2/2014 6:00,23.2965599,77.3813169
9/2/2014 6:05,23.298865,77.2898322
9/2/2014 6:13,23.273488,77.3718816
9/2/2014 6:13,23.2965592,77.3341356
9/2/2014 6:16,23.269098,77.3543618
9/2/2014 6:26,23.2965597,77.2898324
9/2/2014 6:34,23.302356,77.3835815
9/2/2014 6:40,23.302071,77.3813167
9/2/2014 6:42,23.291921,77.3609135
9/2/2014 6:43,23.301674,77.3816856
9/2/2014 6:50,23.211907,77.4678791
9/2/2014 6:54,23.291921,77.3341357
9/2/2014 6:54,23.296559,77.3341353
9/2/2014 6:55,23.302356,77.3835815
9/2/2014 6:55,23.29752,77.3543611
9/2/2014 6:56,23.2965594,77.3816859
9/2/2014 6:56,23.293073,77.2971455
9/2/2014 7:01,23.2965597,77.289832
9/2/2014 7:02,23.3022483,77.35431223
9/2/2014 7:04,23.302071,77.2971459
9/2/2014 7:06,23.207809,77.4580408
9/2/2014 7:13,23.298865,77.3813168
9/2/2014 7:19,23.2793666,77.3341357
9/2/2014 7:20,23.2965591,77.3341358
9/2/2014 7:22,23.269098,77.35431203
9/2/2014 7:23,23.2166732,77.45338853
9/2/2014 7:24,23.2965599,77.3341358
9/2/2014 7:27,23.298865,77.3816857
9/2/2014 7:29,23.301674,77.381685
9/2/2014 7:29,23.301674,77.381685
9/2/2014 7:39,23.273488,77.3813168
9/2/2014 7:41,23.302356,77.3835814
9/2/2014 7:45,23.273488,77.3341357
9/2/2014 7:46,23.302356,77.3835814
9/2/2014 7:50,23.301674,77.3816852
9/2/2014 7:51,23.2965595,77.2898324
9/2/2014 7:52,23.299678,77.2898325
9/2/2014 8:00,23.302356,77.3835816
9/2/2014 8:01,23.302356,77.3835814
9/2/2014 8:03,23.298865,77.3341352
9/2/2014 8:07,23.302356,77.3835815
9/2/2014 8:08,23.2965595,77.3718819
9/2/2014 8:11,23.316931,77.3718811
9/2/2014 8:12,23.301674,77.381685
9/2/2014 8:13,23.210668,77.4480481
9/2/2014 8:13,23.2965595,77.2898322
9/2/2014 8:17,23.299678,77.3816857
9/2/2014 8:18,23.301674,77.3349397
9/2/2014 8:23,23.280984,77.35431203
9/2/2014 8:26,23.298372,77.3692824
9/2/2014 8:29,23.210668,77.45338811
9/2/2014 8:29,23.302356,77.3835814
9/2/2014 8:34,23.301674,77.3816856
9/2/2014 8:35,23.302356,77.3835815
9/2/2014 8:36,23.301674,77.3816854
9/2/2014 8:36,23.301674,77.3816854
9/2/2014 8:40,23.291921,77.3813161
9/2/2014 8:41,23.302071,77.3341359
9/2/2014 8:43,23.30173,77.2898322
9/2/2014 8:45,23.301674,77.381685
9/2/2014 8:45,23.302071,77.3813167
9/2/2014 8:47,23.270791,77.3341353
9/2/2014 8:51,23.301674,77.3816853
9/2/2014 8:52,23.302356,77.3835814
9/2/2014 8:55,23.3022486,77.3539426
9/2/2014 8:57,23.302356,77.3835814
9/2/2014 8:57,23.270791,77.3341352
9/2/2014 8:58,23.302356,77.3835815
9/2/2014 8:59,23.302356,77.3835816
9/2/2014 8:59,23.301674,77.3816856
9/2/2014 8:59,23.301674,77.3816851
9/2/2014 9:13,23.291921,77.3816858
9/2/2014 9:16,23.301674,77.3816856
9/2/2014 9:20,23.2965592,77.3718816
9/2/2014 9:22,23.301674,77.3816853
9/2/2014 9:24,23.301674,77.377479
9/2/2014 9:25,23.302356,77.3835814
9/2/2014 9:25,23.301674,77.3816851
9/2/2014 9:25,23.30173,77.314792
9/2/2014 9:27,23.291921,77.3341357
9/2/2014 9:28,23.2965592,77.2898322
9/2/2014 9:28,23.2965592,77.2898322
9/2/2014 9:33,23.2965594,77.2898324
9/2/2014 9:36,23.301674,77.377479
9/2/2014 9:36,23.2965593,77.3718817
9/2/2014 9:41,23.302356,77.3835815
9/2/2014 9:42,23.302356,77.3835817
9/2/2014 9:57,23.2965598,77.3539421
9/2/2014 10:00,23.302356,77.3835816
9/2/2014 10:02,23.2965594,77.3816858
9/2/2014 10:03,23.29752,77.3813161
9/2/2014 10:05,23.29752,77.353942
9/2/2014 10:06,23.301674,77.3816852
9/2/2014 10:11,23.30173,77.3718813
9/2/2014 10:15,23.301674,77.3816854
9/2/2014 10:15,23.301674,77.3816853
9/2/2014 10:28,23.280984,77.3609139
9/2/2014 10:29,23.298865,77.348383
9/2/2014 10:32,23.301674,77.377479
9/2/2014 10:33,23.296559,77.3503719
9/2/2014 10:42,23.302356,77.3835815
9/2/2014 10:42,23.301674,77.377479
9/2/2014 10:47,23.302356,77.3835814
9/2/2014 10:47,23.301674,77.3816857
9/2/2014 10:47,23.2965599,77.3341356
9/2/2014 10:50,23.296559,77.3503719
9/2/2014 10:51,23.26526,77.3539426
9/2/2014 10:52,23.2166734,77.4678796
9/2/2014 11:03,23.30173,77.3813168
9/2/2014 11:06,23.280984,77.3692821
9/2/2014 11:06,23.3022482,77.314792
9/2/2014 11:12,23.21685,77.45804
9/2/2014 11:12,23.21685,77.45804
9/2/2014 11:19,23.301674,77.377479
9/2/2014 11:22,23.298372,77.3813169
9/2/2014 11:36,23.301674,77.3816854
9/2/2014 11:36,23.299678,77.3609133
9/2/2014 11:44,23.298372,77.354312
9/2/2014 11:53,23.302356,77.3835815
9/2/2014 11:54,23.302356,77.3835815
9/2/2014 11:54,23.302356,77.3835815
9/2/2014 11:54,23.301674,77.3816851
9/2/2014 11:54,23.301674,77.3816851
9/2/2014 11:55,23.298865,77.2898323
9/2/2014 11:58,23.302356,77.3835815
9/2/2014 12:00,23.301674,77.3816857
9/2/2014 12:00,23.301674,77.3816857
9/2/2014 12:01,23.26526,77.3341358
9/2/2014 12:07,23.2965595,77.3816858
9/2/2014 12:10,23.301674,77.3816851
9/2/2014 12:10,23.287663,77.354219
9/2/2014 12:11,23.301674,77.3816854
9/2/2014 12:13,23.302356,77.3835813
9/2/2014 12:16,23.30173,77.3813165
9/2/2014 12:16,23.2965596,77.3552991
9/2/2014 12:18,23.296559,77.3718818
9/2/2014 12:24,23.301674,77.3816854
9/2/2014 12:30,23.302356,77.3835815
9/2/2014 12:31,23.301674,77.3816851
9/2/2014 12:32,23.3022482,77.35431244
9/2/2014 12:34,23.302356,77.3539429
9/2/2014 12:47,23.2965591,77.3341354
9/2/2014 12:54,23.302356,77.3835815
9/2/2014 12:55,23.23386446,77.45338835
9/2/2014 12:56,23.3022487,77.35431216
9/2/2014 12:57,23.327757,77.3816853
9/2/2014 12:57,23.274167,77.3543614
9/2/2014 12:58,23.301674,77.3816853
9/2/2014 13:00,23.2965597,77.3503713
9/2/2014 13:00,23.2965593,77.2898327
9/2/2014 13:02,23.2965593,77.3341353
9/2/2014 13:03,23.29752,77.3692829
9/2/2014 13:06,23.327757,77.3813164
9/2/2014 13:08,23.273488,77.3718816
9/2/2014 13:20,23.210668,77.45338896
9/2/2014 13:22,23.273488,77.3609137
9/2/2014 13:30,23.301674,77.381685
9/2/2014 13:34,23.26526,77.371881
9/2/2014 13:36,23.327757,77.3813165
9/2/2014 13:40,23.302356,77.3835814
9/2/2014 13:40,23.273488,77.3539422
9/2/2014 13:42,23.287663,77.354219
9/2/2014 13:42,23.296559,77.3503715
9/2/2014 13:43,23.301674,77.3816858
9/2/2014 13:50,23.298865,77.3604596
9/2/2014 13:51,23.302356,77.3835819
9/2/2014 13:51,23.29793,77.2971454
9/2/2014 13:52,23.3022486,77.35431202
9/2/2014 13:59,23.274167,77.381685
9/2/2014 13:59,23.273488,77.3692821
9/2/2014 13:59,23.273488,77.3539422
9/2/2014 14:01,23.296559,77.3718819
9/2/2014 14:02,23.23386446,77.45338845
9/2/2014 14:04,23.2965592,77.3604596
9/2/2014 14:05,23.298372,77.3341357
9/2/2014 14:07,23.327757,77.3813164
9/2/2014 14:12,23.301674,77.381685
9/2/2014 14:13,23.302071,77.3692825
9/2/2014 14:15,23.296559,77.3813169
9/2/2014 14:15,23.296559,77.3813169
9/2/2014 14:23,23.3022481,77.35431214
9/2/2014 14:23,23.298372,77.35431201
9/2/2014 14:25,23.2965595,77.3503719
9/2/2014 14:32,23.3022487,77.35431215
9/2/2014 14:35,23.2965592,77.3604592
9/2/2014 14:47,23.29752,77.2971451
9/2/2014 14:54,23.299678,77.3692829
9/2/2014 14:58,23.2965595,77.2898321
9/2/2014 15:02,23.3022483,77.35431244
9/2/2014 15:03,23.2965596,77.3341359
9/2/2014 15:04,23.30173,77.347795
9/2/2014 15:07,23.301674,77.381685
9/2/2014 15:07,23.296559,77.3604591
9/2/2014 15:09,23.301674,77.3816854
9/2/2014 15:11,23.302356,77.3539426
9/2/2014 15:11,23.2965592,77.3341357
9/2/2014 15:16,23.287663,77.354219
9/2/2014 15:20,23.2965595,77.289832
9/2/2014 15:21,23.293073,77.3609131
9/2/2014 15:21,23.293073,77.3609131
9/2/2014 15:25,23.301674,77.3816853
9/2/2014 15:25,23.301674,77.3604596
9/2/2014 15:35,23.302071,77.3539429
9/2/2014 15:41,23.296559,77.3604594
9/2/2014 15:41,23.2965594,77.2898323
9/2/2014 15:44,23.301674,77.3816851
9/2/2014 15:46,23.327757,77.3816851
9/2/2014 15:47,23.301674,77.3816856
9/2/2014 15:47,23.301674,77.3816853
9/2/2014 15:51,23.2965595,77.35097
9/2/2014 15:54,23.2965591,77.3604593
9/2/2014 15:55,23.301674,77.377479
9/2/2014 15:56,23.301674,77.381685
9/2/2014 15:57,23.301674,77.3816853
9/2/2014 15:57,23.301674,77.381685
9/2/2014 15:57,23.30173,77.3813169
9/2/2014 15:59,23.301674,77.3816854
9/2/2014 15:59,23.302071,77.3718816
9/2/2014 16:03,23.301674,77.377479
9/2/2014 16:03,23.2965592,77.3539426
9/2/2014 16:04,23.301674,77.377479
9/2/2014 16:05,23.301674,77.3816852
9/2/2014 16:05,23.316931,77.3341352
9/2/2014 16:10,23.2965598,77.2898329
9/2/2014 16:11,23.334949,77.3718812
9/2/2014 16:14,23.298865,77.3609133
9/2/2014 16:15,23.210668,77.4480487
9/2/2014 16:16,23.301674,77.377479
9/2/2014 16:16,23.3022484,77.35431232
9/2/2014 16:17,23.291921,77.3816855
9/2/2014 16:17,23.3022481,77.35431227
9/2/2014 16:18,23.293073,77.354361
9/2/2014 16:19,23.269098,77.3816854
9/2/2014 16:22,23.274167,77.3539424
9/2/2014 16:22,23.321662,77.3341351
9/2/2014 16:25,23.2965598,77.3341354
9/2/2014 16:31,23.30173,77.3341355
9/2/2014 16:31,23.270791,77.3341352
9/2/2014 16:31,23.269098,77.3341351
9/2/2014 16:32,23.203622,77.4469914
9/2/2014 16:32,23.302248,77.35431215
9/2/2014 16:35,23.30173,77.3539428
9/2/2014 16:36,23.3022483,77.35431233
9/2/2014 16:37,23.2965593,77.2898322
9/2/2014 16:42,23.3022482,77.35431206
9/2/2014 16:42,23.2965597,77.3341358
9/2/2014 16:43,23.296559,77.3341355
9/2/2014 16:46,23.207809,77.4507223
9/2/2014 16:46,23.302356,77.3835818
